"rank","id","sharedMeaningId","label","definition","POS","japaneseTranslation","canonicalLine","dialogLineId","id","wordId","wordHeadId","wordRootId","wordInstanceId","wordUsageCount","headUsageCount","rootUsageCount","instanceUsageCount","headPick","rootPick","created","modified"
94,2920,1289,MEET,to see (and know for the first time),verb,(初めて)知り合いになる、会う,How did you guys meet?,,5129,2920,152,410468,50322,0,2862,928,688,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
95,9658,3881,WEEK,a period of seven days,noun,週、週間,Every night this week.,,15153,9658,81,418761,302338,0,2126,2049,1609,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
96,52238,25900,FINALLY,the last in a series,adverb,最後に,"And finally, develop our work personality.",,85971,52238,812,406565,49188,0,3068,2115,2237,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
97,70738,36833,BOOK,a written work inside a cover,noun,本,I'm reading a book. It is very interesting.,,113012,70738,118,401878,96463,0,2178,1964,1780,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
98,49774,24787,NAME,a word used for a person or thing,noun,名前,Could you tell me your name please?,,80943,49774,160,411017,48483,0,2489,1944,2339,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
99,55724,31645,WATER,a clear liquid that has no taste and smell,noun,水,"In fact, I can put more water in.",,91708,55724,106,418680,22654,0,2415,1954,2486,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
100,57307,28867,HOME,where people live,noun,家,What do you like about the rooms in your home?,,94053,57307,105,408153,45358,0,2533,1985,2126,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
101,3225,1394,EAT,to put food into your mouth,verb,食べる,I want to eat burgers and fries.,,5755,3225,340,405444,286612,0,2257,1897,1724,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
102,1659,792,KILL,to end someone''s life,verb,殺す,I will kill all of you.,,2750,1659,254,409333,58144,0,2166,2050,416,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
103,32084,15790,BETTER,more satisfactory or appropriate,adjective,より良い、より適切な,Day had a better idea.,,49112,32084,546,16783,40955,0,2128,1913,2089,1,1,2023-05-22 11:51:46.000,2024-07-08 08:35:31.000
104,42250,21188,JOB,work,noun,仕事、職,Why did you leave your last job?,,66207,42250,120,409210,57197,0,2168,1901,1754,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
105,30616,14989,A LOT,very much or very often,adverb,とても、大いに、ずいぶん,Thanks a lot!,,46790,30616,415,104,23647,0,3736,668,713,0,0,2023-05-22 11:51:46.000,2024-06-11 04:12:55.000
105,10951,4496,A LOT,frequently or to a great extent,adverb,たくさん,We can go to the beach a lot.,,17191,10951,415,315750,52917,0,3736,1138,44,0,0,2023-05-22 11:51:46.000,2024-04-26 10:06:09.000
106,34960,17329,ASK,to say a question,verb,たずねる,Can I ask you about something?,,53712,34960,45,401013,47884,0,2572,1865,1258,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
107,3146,1368,HAPPEN,to occur,verb,起こる,...amazing things can happen.,,5586,3146,102,407770,9192,0,1845,1785,803,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
108,12560,5234,SOUND,to seem like something when heard,verb,～に思える、～（のよう）に聞こえる,It may sound a little strange to Japanese people...,,20135,12560,463,416147,151045,0,1873,901,223,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
108,49278,24542,SOUND,something that is heard,noun,音,That's a good sound.,,79828,49278,463,416139,199128,0,1873,921,960,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
109,20026,9048,NUMBER,a quantity or amount,noun,数,There are a number of points to discuss.,,32176,20026,92,411406,46842,0,1829,899,1070,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
109,60651,30765,NUMBER,a word or symbol used to count,noun,番号、数字,Your room is number 12.,,99051,60651,92,411401,25894,0,1829,875,979,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
110,1190,574,TALK,to have a conversation or discussion with someone,verb,話す,Let's sit and talk and have some coffee.,,1884,1190,70,417044,17812,0,2934,1865,1272,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
111,61524,31275,WOMAN,a female adult,noun,女性,Do you see a man or a woman?,,100216,61524,36,419003,24035,0,1771,1766,820,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
112,52063,25809,GOVERNMENT,the group of people who rule a nation,noun,政府,...but the government here says...,,85605,52063,1817,407436,42836,0,2007,1816,1825,1,1,2023-05-22 11:51:46.000,2024-07-08 09:47:06.000
113,17690,7728,ANOTHER,one more of something,adjective,もう一つの,Yeah. Here's another one.,,28877,17690,29588,400657,323289,0,1940,1798,2232,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
114,68253,35424,BIG,large,adjective,大きい,The big woman went into her house.,,109226,68253,64,401659,315723,0,3237,1734,2338,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
115,69751,36287,HEAR,to be aware of sounds with the ears,verb,聞こえる,Shh! They will hear us.,,111566,69751,87,407909,49763,0,1894,901,788,1,1,2023-05-22 11:51:46.000,2024-07-08 08:35:07.000
115,2789,1244,HEAR,to be told about something,verb,聞く,That's good to hear!,,4909,2789,87,224378,126996,0,1894,876,275,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
116,27561,13264,BUY,to get something by paying money,verb,買う,There are some things money can't buy.,,42420,27561,232,402296,44163,0,1694,1618,1480,1,1,2023-05-22 11:51:46.000,2024-07-07 23:04:51.000
117,26388,12673,WATCH,to look at something,verb,観る、視聴する,I will watch your vampire TV shows with you.,,40685,26388,177,418678,45073,0,1912,1749,902,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
118,101182,56918,QUESTION,a statement for asking,noun,質問,How should you answer the question?,,153819,101182,88,413656,49227,0,1678,1518,1254,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
119,47424,23692,KEEP,to continue doing something,verb,続ける、保つ,Keep smiling.,,75981,47424,59,409303,311861,0,1954,458,354,0,1,2023-05-22 11:51:46.000,2024-07-03 14:17:43.000
119,10149,4079,KEEP,to make something stay in a state,verb,守る、とどめる,Try to keep your mind open to possibilities...,,15945,10149,59,97124,4277,0,1954,366,296,0,1,2023-05-22 11:51:46.000,2024-07-05 15:31:08.000
119,8426,3272,KEEP,to stay in a certain place or condition,verb,(〜の状態に)しておく,Keep it simple.,,13320,8426,59,409304,45146,0,1954,853,926,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
120,14013,5980,CAR,a road vehicle with four wheels,noun,車,"I cannot drive, my car won't start.",,22572,14013,153,402475,98667,0,1637,1597,1605,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
121,19536,8766,PROBLEM,something that causes trouble or difficulty,noun,問題,We have a problem.,,31496,19536,72,413261,147052,0,1728,1660,1238,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
122,97503,54297,SURE,yes or of course,adverb,もちろん,"Sure, that's a good idea.",,148523,97503,51222,416810,40067,0,590,575,637,1,1,2023-05-22 11:51:46.000,2024-07-01 12:56:55.000
122,42208,21169,SURE,used to express affirmation,adjective,きっと、確信する,"""You should try one,"" the fish suggested. ""I'm sure you'll enjoy it.""",,66108,42208,197,416808,6686,0,2266,1096,1461,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
123,6653,2609,MONTH,one of the twelve periods in a year,noun,(暦の)月,What month is it?,,10873,6653,115,410806,54432,0,1603,1549,973,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
124,44928,22551,IDEA,a plan or suggestion,noun,考え,"Sure, that's a good idea.",,70947,44928,170,408380,42856,0,1859,1598,1389,1,1,2023-05-22 11:51:46.000,2024-07-08 09:47:01.000
125,45851,22949,LET,to allow something to happen,verb,～させる,Welcome! Let me take your coat.,,72837,45851,61,409690,39852,0,1588,1588,1815,1,1,2023-05-22 11:51:46.000,2024-07-08 09:46:39.000
126,49769,24785,PERSON,"a man, woman or child",noun,人,"...""Oh! I know this person.""",,80935,49769,195,412449,44735,0,2216,1591,1848,1,1,2023-05-22 11:51:46.000,2024-07-08 08:35:33.000
127,49748,24776,LITTLE,small,adjective,小さい,He was in a beautiful little French town.,,80871,49748,130,409871,44329,0,1836,1181,1752,1,1,2023-05-22 11:51:46.000,2024-07-04 15:24:10.000
127,75877,40063,LITTLE,not much in amount or degree,adjective,少しの,We put in a little salt.,,119705,75877,130,409867,54260,0,1836,389,441,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
128,11715,4874,MAYBE,perhaps or possibly,adverb,多分、 おそらく、もしかしたら,Maybe you do.,,18449,11715,223,410404,45236,0,1538,1538,1939,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
129,100346,56287,MONEY,coins or bills used to buy things,noun,お金,There are some things money can't buy.,,152536,100346,111,410786,45043,0,1537,1470,1918,1,1,2023-05-22 11:51:46.000,2024-07-08 09:46:45.000
130,13453,5665,END,to finish,verb,終わる,When will the pandemic end?,,21748,13453,144,405701,68019,0,1715,546,248,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
130,49591,24695,END,the last part of something,noun,今日中に,Can you get it to me by the end of the day?,,80531,49591,144,405697,49652,0,1715,1014,1297,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
131,51473,25544,STUDY,a research project,noun,研究,This is an actual study and let me clarify.,,84413,51473,117,173719,13278,0,1655,470,479,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
131,1932,890,STUDY,to learn about something by reading,verb,勉強する,I study Business.,,3313,1932,117,173724,158610,0,1655,905,544,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
132,68182,35387,ANIMAL,one kind of living thing,noun,動物,What's your favorite animal?,,109120,68182,481,400628,117348,0,1517,1496,535,0,0,2023-05-22 11:51:46.000,2024-07-04 01:16:26.000
133,46683,23347,BRING,to come to a place with something,verb,持ってくる,I'll bring it to you in a moment.,,74552,46683,101,402123,50462,0,1580,1027,785,1,1,2023-05-22 11:51:46.000,2024-07-04 15:24:11.000
133,43155,21665,BRING,to cause something to happen or exist,verb,もたらす,"Look, the development of technology doesn't always bring us good things.",,67741,43155,101,402122,59867,0,1580,476,246,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
134,3109,1353,EVER,at any time,adverb,かつて、今まで、一度でも,Have you ever seen it before?,,5481,3109,145,405946,107602,0,1542,1505,1945,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
135,18171,7963,KIND,Type,noun,種類,The second kind is wet food.,,29587,18171,125,409347,43329,0,1610,1487,1462,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
136,69255,35996,AGAIN,one more time,adverb,再び,It takes courage to start over again.,,110773,69255,78,400366,41130,0,1529,1484,1879,1,1,2023-05-22 11:51:46.000,2024-07-03 23:36:19.000
137,38816,19377,HI,used when greeting someone,interjection,こんにちは,"Hi, Lauren! Have you met my friend Kiku?",,60304,38816,1732,408011,104333,0,4301,1419,1819,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
138,48486,24162,VIDEO,a recording viewed on a screen,noun,動画,She is making a video.,,78163,48486,599,418466,81548,0,1570,1501,1450,1,1,2023-05-22 11:51:46.000,2024-06-06 13:45:06.000
139,68284,35439,STUDENT,someone studying at a school,noun,生徒、学生,She's a teacher and he's a student.,,109277,68284,60,173684,117462,0,1386,1386,480,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
140,50133,24945,GAME,a sporting event,noun,試合,"We know that need to play this game,...",,81729,50133,141,407206,43693,0,1585,1454,1227,1,1,2023-05-22 11:51:46.000,2024-07-08 00:53:26.000
141,26613,12781,SMALL,little,adjective,小さな、少ない,It's just a small group of friends.,,41026,26613,91,415946,289644,0,1862,1429,1756,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
142,49851,24819,BEGIN,to start to happen or exist,verb,始まる,"﻿Now, we shall begin.",,81125,49851,66,401568,3986,0,1914,787,84,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
142,4066,1724,BEGIN,to start doing something,verb,始める,"At last, the men reach the hills and begin to walk up.",,7053,4066,66,401567,42766,0,1914,663,481,0,1,2023-05-22 11:51:46.000,2024-06-10 13:09:49.000
143,3246,1405,BEST,having the highest quality,adjective,最高の,"She is one of the technically strongest, best gymnasts that I have ever seen.",,5787,3246,168,432246,112590,0,1933,1419,1944,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
144,102510,57971,TOGETHER,with each other,adverb,いっしょに,We should cook together sometime.,,155625,102510,178,419783,42545,0,1460,1406,1859,1,1,2023-05-22 11:51:46.000,2024-07-05 06:20:03.000
145,54568,27342,LONG,(big) amount of time,adjective,長い,"Wow, you must be tired from the long flight.",,89890,54568,129,409942,45761,0,2000,1074,1447,1,1,2023-05-22 11:51:46.000,2024-07-02 07:34:06.000
145,71252,37125,LONG,not short,adjective,長い,What a long checkout line!,,113820,71252,129,409940,72220,0,2000,352,382,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
146,4919,2109,MOVE,to change a place of living or work,verb,移動する、移転する,"Let's move to New York, Helen.",,8465,4919,94,410904,151125,0,2271,309,88,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
146,11120,4575,MOVE,action,noun,動かす,"We'd better move, they're coming.",,17485,11120,94,410907,73607,0,2271,1082,855,0,0,2023-05-22 11:51:46.000,2024-06-26 13:19:13.000
146,10647,4348,MOVE,to go or proceed from one point to another,verb,動く,They have also decided to move into English as their office language.,,16737,10647,94,114434,49096,0,2271,20,20,0,1,2023-05-22 11:51:46.000,2023-05-22 11:53:55.000
147,49534,24666,OWN,belonging to a person or thing,adjective,～自身の,I have my own business.,,80422,49534,53,411974,41686,0,1770,1411,1865,1,1,2023-05-22 11:51:46.000,2024-07-08 00:53:18.000
148,54626,27384,HOUSE,a building where people live,noun,家,I'll be at your house before 7.,,90006,54626,131,408256,39707,0,1595,1389,1618,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
149,24154,11496,ACTIVITY,something done to achieve a goal or have fun,noun,活動,...which is a popular tourist activity in the area.,,37614,24154,1380,400189,141956,0,1893,1433,1198,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
150,45385,22746,STORY,a description of people and events,noun,話,This is a true story.,,71887,45385,112,172434,60253,0,1655,1348,1294,1,1,2023-05-22 11:51:46.000,2024-07-05 06:21:09.000
151,2440,1097,LISTEN,to give attention and hear something,verb,聴く,I will listen to your opinion of my friends.,,4323,2440,392,409841,90015,0,1355,1272,1214,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
152,4136,1747,PRODUCT,something made or grown to be sold,noun,製品,We haven't received the new product yet.,,7205,4136,650,413293,40821,0,1778,1320,775,0,0,2023-05-22 11:51:46.000,2024-07-05 06:20:14.000
153,69381,36070,NIGHT,the part of the day when it is dark,noun,夜,People sleep at night.,,110972,69381,95,411224,47213,0,1369,1342,1534,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
154,68450,35538,UP,so as to be completed or done,adverb,終わって,Where did you grow up?,,109516,68450,992,216177,331531,0,1751,179,192,0,1,2023-05-22 11:51:46.000,2024-07-08 06:57:01.000
154,36275,17978,UP,to a higher place or position,adverb,上へ、上方に,We look up.,,55992,36275,992,215415,324296,0,1751,1202,2390,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
155,4636,1985,HOUR,a period of 60 minutes,noun,時間,I walked in the forest for about an hour.,,8004,4636,140,408252,62826,0,1462,1318,621,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
156,2079,945,BUSINESS,the work of buying or selling for money,noun,仕事,I hate traveling for business.,,3587,2079,122,402262,99739,0,1868,1334,1820,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
157,38872,19411,PUT,to place something somewhere,verb,置く,I put it in my tent.,,60384,38872,55,413599,40997,0,1909,1375,1669,1,1,2023-05-22 11:51:46.000,2024-07-08 03:35:43.000
158,2660,1190,WEAR,"to put on clothes, jewelry or makeup",verb,着る、身に着ける,Will you wear this dress on Tuesday?,,4717,2660,320,418727,57856,0,1384,1313,740,1,1,2023-05-22 11:51:46.000,2024-07-02 15:02:02.000
159,69402,36083,GROUP,a unit of people or things,noun,仲間、集団,It's just a small group of friends.,,111032,69402,65,407614,125315,0,1333,1301,1109,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
160,3116,1358,GROW,to increase in size or amount,verb,伸びる、成長する,﻿Children grow.,,5495,3116,201,407621,328676,0,2042,1292,684,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
161,44814,22491,HUMAN,relating to people,adjective,人間,Privacy is a human right.,,70706,44814,233,408291,44257,0,1404,657,949,1,1,2023-05-22 11:51:46.000,2024-07-08 06:56:55.000
161,588,313,HUMAN,a person,noun,人間,"Try. Keep trying, keep learning. Human nature. You learn.",,899,588,233,408292,60640,0,1404,599,130,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
162,2989,1320,CREATE,to make something happen or exist,verb,作る、作り出す,"Together, we can create a better world.",,5225,2989,183,404059,44377,0,2211,1231,897,1,1,2023-05-22 11:51:46.000,2024-07-08 06:56:55.000
163,1829,857,RUN,to work or operate,verb,運営する,How am I supposed to run a business here without an office?,,3084,1829,36241,414919,135284,0,315,297,173,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
163,4922,2110,RUN, move quickly,verb,走る,His strong legs helped him run fast.,,8473,4922,90,414917,357354,0,1164,993,632,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
164,1684,804,SPEAK,to use a language to talk,verb,話す,I speak Japanese.,,2794,1684,186,416217,74650,0,1347,534,560,1,1,2023-05-22 11:51:46.000,2024-06-28 12:31:44.000
164,4862,2088,SPEAK,to talk,verb,話す,How many languages do you speak?,,8378,4862,186,416218,49880,0,1347,726,281,0,0,2023-05-22 11:51:46.000,2024-05-06 15:34:40.000
165,27444,13225,EXPERIENCE,to have something happen to you,verb,経験する、体験する,I want to experience everything.,,42211,27444,251,62752,51888,0,1425,404,254,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
